tid,track,track_url,release_date,duration_ms,explicit,track_popularity,markets,albid,album,album_type,artid,artist,genres,artist_popularity,danceability,instrumentalness,speechiness,valence,loudness,added_at,lyrics
2gcOLxQioot3aJEzyVQZUr,Devil Wears White,https://open.spotify.com/track/2gcOLxQioot3aJEzyVQZUr,2024-05-17,190488,False,50,184,3BR3nIfDHdX3Nn38JgJHY1,Devil Wears White,single,62s0EsXQNJEwy8fKZ386VU,Larry Gaaga,"['afrobeats', 'afropop', 'igbo pop', 'nigerian pop']",43,0.489,0.0,0.414,0.665,-5.454,2024-06-07,
0ODCrGAuV8iSgnI8aJLznB,Atele,https://open.spotify.com/track/0ODCrGAuV8iSgnI8aJLznB,2021-11-05,166885,False,49,185,5RZ1JeQvf9rTr772dR2Xa1,Atele,single,3WDXKsCKcxJhvrvpdg5IGI,Lasmid,['ghanaian pop'],52,0.67,0.000127,0.0382,0.695,-9.285,2024-06-07,
02qAdqcn1HGt3RMWMTDkSe,Twe Twe,https://open.spotify.com/track/02qAdqcn1HGt3RMWMTDkSe,2023-12-11,145031,False,50,185,1jv97lAItsr4nWgPBFm7e2,Twe Twe,single,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",68,0.501,6.3e-06,0.165,0.829,-8.959,2024-06-07,"['Vado', 'Won ni things ti won', 'Won ni omo won', 'Won ni car ti won', 'Ka shey akojo', 'Mallam na mallam', 'Alhamdulilahi owo mi po dada', 'Yen yen yen', 'Omoge wawo ghost', 'Sare wa kin toast', 'Mo ti pa owo sporty', 'Pelu zero shorty', ""Mo ti mu one, I'm on two"", 'Moni ko lomu round three wa', 'Shedi bembelebe', 'Big Vado', 'Twe twe twe twe twe twe', 'Twerk your body', 'Twe twe twe twe twe twe', 'Twerk your body', 'Twe twe twe twe twe twe', 'Twerk your body', 'Twe twe twe twe twe twe', 'I dey wait I dey wait', 'Twe twe twe twe twe twe', 'Twerk your body', 'Twe twe twe twe twe twe', 'Twerk your body', 'Twe twe twe twe twe twe', 'Twerk your body', 'I dey wait I dey wait', 'Hello hello', 'Madam you are hot', 'Shey we fit link up', 'Inside my helicopter', 'Hello hello', 'Wabami fagbo', 'Wabami shayo', '24/7', 'Ha ha ha ha ha', 'Oh baby soro fun mi soro pa', 'Jen rowo na', 'Jen rowo fishe faaji o', 'Sare bami yin 1 million kansi padi mi', 'Twe twe twe twe twe twe', 'Twerk your body', 'Twe twe twe twe twe twe', 'Twerk your body', 'Twe twe twe twe twe twe', 'Twerk your body', 'Twe twe twe twe twe twe', 'I dey wait I dey wait', 'Twe twe twe twe twe twe', 'Twerk your body', 'Twe twe twe twe twe twe', 'Twerk your body', 'Twe twe twe twe twe twe', 'Twerk your body', 'I dey wait I dey wait']"
70biTGcRWciPD7RqF5mhAz,COCAINA,https://open.spotify.com/track/70biTGcRWciPD7RqF5mhAz,2023-06-02,144047,False,36,185,27NodIQ2Mzxrn3cfSZZ9V4,COCAINA,single,1lxw1eewbvAVmEwJrYUDEx,Ayox,['nigerian pop'],42,0.698,0.0607,0.182,0.479,-6.351,2024-06-07,
7EG6jjb43ggH49wY5AlKYR,Machala,https://open.spotify.com/track/7EG6jjb43ggH49wY5AlKYR,2022-09-16,154565,True,38,185,6YUssf4d3nQuCcQVRwRwqr,Machala,single,5N9rf2O5ASaO5oiVh5is5n,Carterefe,"['afrobeats', 'nigerian pop']",26,0.87,0.00092,0.112,0.668,-5.841,2024-06-07,
40zr1pQlSaIWUYyR8APyy2,Uhambe Wrongo (feat. Mr. Maker),https://open.spotify.com/track/40zr1pQlSaIWUYyR8APyy2,2024-03-29,368699,False,56,184,0Wz14ZQZjVV22cUPbPTqG3,Uhambe Wrongo (feat. Mr. Maker),single,5yR5c8xnUVQDP3UDqfjhZd,Bandros,['sgija'],45,0.823,0.796,0.0586,0.313,-12.512,2024-06-07,
1PJUwqQNNWerJeVYFm1GEO,We Wan Comot,https://open.spotify.com/track/1PJUwqQNNWerJeVYFm1GEO,2020-06-25,124868,False,54,185,17HtAdJO3qQzLJDf9GAePl,King Of Love,album,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",68,0.721,3e-05,0.267,0.964,-6.571,2024-06-07,"['Eh ouch', 'its krizbeatz the drummer boy', 'Time up', '(Koh)', 'Biko wear your dress', 'Wear your shoe', 'Use perfume', 'We want comot', 'Omalicha oh na babe you be (anh anh anh)', 'No need makeup (eh eh eh)', 'Lock your door (anh anh anh)', 'I say we want comot oh', 'Cause tonight we get parole', 'Call Venessa, call Vero', 'All the sexy ladies yeah yeah', 'Say tonight we getting it', 'You can call me baby baby please', 'Won ni ye wo mi, ye mo mi o (anh anh)', 'No no no, together we boogy down', 'Jiggy jiggy down, jiggy jiggy down (can do)', ""(Look what you've do to me)"", 'Jiggy jiggy down, jiggy jiggy down', ""(Talk and do, look what you've do to me)"", 'Jiggy jiggy down, jiggy jiggy down (can do)', ""(Look what you've do to me)"", 'Jiggy jiggy down, jiggy jiggy down', ""(Talk and do, look what you've do to me)"", ""It's a booty competition"", 'Very hard decision', 'Shey you no go pull a must oh', 'Like this comot e your wig (anh anh anh)', 'Express yourself (eh eh eh)', 'Ki enikan shanu mi (anh anh anh)', 'Lo la oluwa mo ni okan like this', 'Cause tonight we get parole', 'Call Venessa, call Vero', 'All the sexy ladies yeah yeah', 'Say tonight we getting it', 'You can call me baby baby please', 'Won ni ye wo mi, ye mo mi o (anh anh)', 'No no no, together we boogy down', 'Jiggy jiggy down, jiggy jiggy down (can do)', ""(Look what you've do to me)"", 'Jiggy jiggy down, jiggy jiggy down', ""(Talk and do, look what you've do to me)"", 'Jiggy jiggy down, jiggy jiggy down (can do)', ""(Look what you've do to me)"", 'Jiggy jiggy down, jiggy jiggy down', ""(Talk and do, look what you've do to me)""]"
6AlQrZ9fkDuUEEH7hKmjK5,Xtra Cool - Mixed,https://open.spotify.com/track/6AlQrZ9fkDuUEEH7hKmjK5,2023-04-03,79598,True,0,0,4j33kShKfnVAt5oiebndcL,AFROPIANO BANGER VOL. 1 (DJ Mix),album,4JM1zsVj1pt38Q8mhv5teI,Young Jonn,"['afrobeats', 'nigerian pop']",64,0.745,3.99e-06,0.308,0.79,-3.485,2024-06-07,
2eBFbJrTEIWVnqsVRWOgVN,E No Easy,https://open.spotify.com/track/2eBFbJrTEIWVnqsVRWOgVN,2009-09-12,264092,False,45,185,13yKq0XTkdxftNDr4vsi7e,Danger,album,42IUN9kTPdUdI1kre6L7Wk,P-Square,"['afrobeats', 'afropop', 'bongo flava', 'nigerian hip hop', 'nigerian pop']",54,0.648,0.0,0.299,0.817,-1.972,2024-06-07,"['Baba God na your hand work hey.', 'No be lie iye, na your hand', 'work hey. I say, e no easy hey.', 'Oh oh, oh oh… To dey sing and', 'dey dance and the people dey rejoice', 'hey. My brother, my', 'sister no be today. If e good or', 'bad, make we dey thank God', 'hey. Baba God na your hand work', 'hey. No be lie hey. Haa! I', 'say no be lie hey.', 'No be everybody wey sleep for', 'night wake up see the light', 'hey. See the future is bright', 'hey. And e dey enter for eye', 'hey. Make you do your best hey.', 'Baba God go handle the rest', 'hey.', 'Even if you no get money, dey jolly', 'dey shake body. No', 'need to dey tear body. If no be', 'God hey-hey. Na some be dead', 'body. Nobody be born baby. When', 'you fall, you go stand up', 'again. You go try am again, again', 'and again.', 'See, my people hey. On a good day', 'nobody wey go for this', 'world to suffer hey. Na bad dey.', 'Na your own today. Another', 'man tomorrow. My brother which', 'kian life be this. Everybody', 'get him own way to follow. But', 'e no easy o.', 'See, the true story be say this', 'music no be today. The', 'thing been dey start like play-play', 'but now we don dey troway.', 'So make una, make una serious', 'hey. Chai! But na business', 'hey. Na make we dey try to rejoice', 'hey. Why? Cos e no easy', 'hey.']"
3OILFI5RxdzoGCHUEa6X00,Koko,https://open.spotify.com/track/3OILFI5RxdzoGCHUEa6X00,2024-06-05,154615,False,37,185,73cpCSFA8mfXBMxXZkzc4w,Koko,single,5RCdjio4ASMQ8CFaSuAl6C,D'banj,"['afrobeats', 'afropop', 'nigerian pop']",47,0.557,0.000579,0.102,0.763,-5.155,2024-06-07,
6Ab10FzxzcBBrSzYCgdhl0,Coco,https://open.spotify.com/track/6Ab10FzxzcBBrSzYCgdhl0,2017-06-23,285059,False,42,185,7BApeLlOB84GdmrVjEYRvY,Coco,single,2sEUjEtnqBphiYquoNfV62,Gabzy,['afrobeats'],60,0.702,0.00168,0.343,0.742,-7.741,2024-06-07,
1gpmbYiVkhq6xJRdRqEQcf,No Gree For Anybody (NGFA),https://open.spotify.com/track/1gpmbYiVkhq6xJRdRqEQcf,2024-01-11,181589,False,32,184,3LSb2vnzp4EtTzKASa8sif,No Gree For Anybody (NGFA),single,5ZJQWu95i72nZXLD8VC5ys,Spyro,"['afrobeats', 'afropop', 'nigerian pop']",49,0.778,0.00138,0.0489,0.73,-6.053,2024-06-07,
3bXR4wt7A3T7OL6Wkgrzz7,One in Town,https://open.spotify.com/track/3bXR4wt7A3T7OL6Wkgrzz7,2022-03-22,137416,True,41,185,1fA5jW9wbw6BYnzKIt9s8h,One in Town,single,68R39izwNAztATrXMOqkJS,Bad Boy Timz,"['afrobeats', 'nigerian pop']",48,0.795,0.000946,0.0414,0.788,-4.44,2024-06-07,
2Q0XIOSmJ8DAONrIimShb6,Love Garden,https://open.spotify.com/track/2Q0XIOSmJ8DAONrIimShb6,2024-05-08,150765,False,52,185,6fT729N2aJQUsIJvY2L0N3,Love Garden,single,4qYpTEJThZ8FC8KzyFrSWW,Boj,"['afrobeats', 'alte', 'nigerian pop']",54,0.767,0.00778,0.066,0.568,-8.119,2024-06-07,
3rRKu7N2zRgb0pF9DLrrBI,by now,https://open.spotify.com/track/3rRKu7N2zRgb0pF9DLrrBI,2022-09-23,164121,True,57,184,0Tm2AxwlhkZ234TRIe7IoY,Sad Romance,album,048LktY5zMnakWq7PTtFrz,CKay,"['afro r&b', 'afrobeats']",66,0.587,0.033,0.0593,0.793,-3.813,2024-06-07,"['Yeah', 'Shimmy, shimmy, shimmy ya, shimmy, shimmy ya, shimmy ya, oh, oh', 'She no dey wear brazziere when she see me, yeah, see me, yeah, oh, oh', 'Nobody wickeder than you, shawty', 'Why you dey catch my cruise on?', 'I should be beside and inside you', 'Shawty, oh, woah-woah', 'By now', ""We suppose don't fuck by now"", ""How you go dey tease me up 'til now? Woah"", ""Ayy, up 'til now, woah"", 'Make I turn your body upside down', 'Make our neighbors hear the sound', ""It's me and you, no one's around, oh"", ""And no one's around, oh"", 'Ra-ra, woah', 'Woah, nobody go know, oh-oh', 'Ra-ra, woah', 'Woah, nobody go know, oh-oh', 'Yoyo bitters', 'The ting dey bitter like yoyo bitters', ""When you're not around me"", 'E be like sey I dey for hospital', 'I know what you like', 'I know what you like', 'I see it in your eyes', 'But you too dey disguise', 'No go slogodo', 'Are you a bad bitch or are you a cat fish?', 'The story don dey long', ""If I no pick your call, it's not my fault, woah-woah"", 'By now', ""We suppose don't fuck by now"", ""How you go dey tease me up 'til now? Woah"", ""Ayy, up 'til now, woah"", 'Make I turn your body upside down', 'Make our neighbors hear the sound', ""It's me and you, no one's around, oh"", ""And no one's around, oh"", 'Ra-ra, woah', 'Woah, nobody go know, oh-oh', 'Ra-ra, woah', 'Woah, nobody go know, oh-oh', 'Yoyo bitters', 'The ting dey bitter like yoyo bitters', ""When you're not around me"", 'E be like sey I dey for hospital']"
2M3mZOLJc4rnosgHWbJhCE,Jigga (feat. Khaid),https://open.spotify.com/track/2M3mZOLJc4rnosgHWbJhCE,2024-03-13,139285,False,49,184,3OSxByQbloa6nXxRwaUBW1,Jigga (feat. Khaid),single,33KPqwPnEKJY6Tm9WfJQKq,TAR1Q,['nigerian pop'],40,0.792,0.00114,0.0468,0.798,-4.784,2024-06-07,
2JtrWZrpNkbSEzG5m9phAV,Sunny Ade,https://open.spotify.com/track/2JtrWZrpNkbSEzG5m9phAV,2024-01-05,136551,False,52,185,4wB2UR1gjqZpThP1Kt94ia,Sunny Ade,single,6Kp3KWPiVgi33DkJqo9T4g,Zinoleesky,"['afrobeats', 'nigerian pop']",58,0.849,0.000134,0.168,0.172,-6.921,2024-06-07,
5wRZwN6VCb0rWxG2HUbaUx,Ronaldo,https://open.spotify.com/track/5wRZwN6VCb0rWxG2HUbaUx,2022-05-27,169960,True,44,185,60URysVADvw9jbvTJypX2N,Ronaldo,single,0a8YNI8VHVPYKIPvCiJDxa,Mohbad,"['afrobeats', 'nigerian pop']",59,0.88,0.00466,0.0696,0.735,-4.196,2024-06-07,
0dCOSNPQizhMMjO6UxGlzi,Drogba (Joanna),https://open.spotify.com/track/0dCOSNPQizhMMjO6UxGlzi,2018-07-06,199000,False,59,185,15UXWmZZT8OhIWknUFot1c,Afrowave 2,album,7oMRcCu0OYSCtCyS3P37iC,Afro B,"['afrobeats', 'afroswing', 'dancehall', 'uk dancehall', 'uk hip hop']",51,0.965,4.45e-06,0.101,0.768,-6.392,2024-06-07,"['Give it to them', 'Give it to them', ""Ay, Give it to them, c'mon"", 'Ay, Give it to them, ah ah ah', 'Give it to them, ah ah ah', 'Give it to them', 'Joanna, your busy body', 'Busy tonight', 'Joanna', 'Make you no dey dull me tonight', 'Joanna, your busy body giving me life, ohh', 'Hey, life, eh', 'Why you do me like that?', 'Joanna', 'Jo-Jo-Joanna', 'Why you do me like that?', 'Joanna', 'Jo-Jo-Joanna', 'How you gonna do me like that?', 'Joanna', 'Jo-Jo-Joanna', 'Hey, Joanna', 'Joanna', 'Jo-Jo-Joanna', 'How you gonna play me like Drogba? Oh, Drogba, oh', 'How you gonna do me like Drogba? Oh, Drogba, oh', 'Oh, oh, oh', 'Didier Drogba oh, Drogba oh', 'Ay, ay, ay', 'Didier Drogba, oh, Drogba, oh', 'Joanna, your busy body', 'Busy tonight', 'Joanna', 'Make you no dey dull me tonight', 'Joanna, your busy body giving me life, oh', 'Hey, life, eh', 'Why you do me like that?', 'Joanna', 'Jo-Jo-Joanna', 'Why you do me like that?', 'Joanna', 'Jo-Jo-Joanna', 'How you gonna do me like that?', 'Joanna', 'Jo-Jo-Joanna', 'Hey, Joanna', 'Joanna', 'Jo-Jo-Joanna', 'Jo-Jo-Joanna', 'Why you do me just like that?', 'I go give you all my loving', ""Love me til' I love you back"", 'Jo-Jo-Joanna', 'You be the mandem sugar', 'Mandem sugar', 'Give me your goody bag', 'I want your goody bag, baby', 'Give me your goody bag', 'I want your goody bag, baby', 'Big package, hey', 'How do I manage? Hey', 'You go make me turn savage, hey', 'Your body cause damage, hey', 'Joanna', 'Jo-Jo-Joanna', 'Why you do me like that?', 'Joanna', 'Jo-Jo-Joanna', 'How you gonna do me like that?', 'Joanna', 'Jo-Jo-Joanna', 'Hey, Joanna', 'Joanna', 'Jo-Jo-Joanna', 'How you gonna play me like Drogba? Oh, Drogba, oh', 'How you gonna do me like Drogba? Oh, Drogba, oh', 'Oh, oh, oh', 'Didier Drogba oh, Drogba oh', 'Ay, ay, ay', 'Didier Drogba, oh, Drogba, oh', 'Give it to them', 'Give it to them', 'Give it to them', 'Give it to them', 'Give it to them', 'Give it to them', 'Ay, give it to them', 'Ay, give it to them']"
45lKz9WsEol7FEV8HhjSjZ,Finesse,https://open.spotify.com/track/45lKz9WsEol7FEV8HhjSjZ,2023-02-10,151764,False,50,49,5JDvgDchniRt7s72WlHOH6,Pheelz Good,album,5Jv1MsZBh0sqokFq7pU8Xg,Pheelz,"['afrobeats', 'nigerian pop']",57,0.861,0.0,0.159,0.769,-8.199,2024-06-07,"['[Pheelz]', ""And I've been living fast life but I see it in slow mo (Olohun)"", 'Oh no', ""And you see my lifestyle like a G's in the turbo (For sure)"", 'See many people dey outside wey dey feed man zobo (bobo)', 'Oh no (Oh no)', 'And me I stand dey defend like Joseph Yobo', 'Bad girl say she wan Netflix and chill', 'So I chati girl give am warning', 'If you fall in love, girl e certain', ""You go chop breakfast I'm not capping"", ""Can you see this pull I'm not catching"", ""I'm not faking this no fugazzi"", ""You see these feelings I'm not catching"", 'Ọmọ ọpẹ stand fit I just wan dey', '[Pheelz & BNXN]', 'Ahhh, finesse (Ge ge ti)', 'If I broke na my business (Ye ye)', 'Ama shana e go bright o (Ge ge ti)', 'Folake for the night o (Ge ge ti)', 'Ahhh, finesse (Ge ge ti)', 'If I broke na my business (Ge ge ti)', 'Ama shana e go bright o (Ye ye)', 'Folake for the night o (Ge ge ti)', '[BNXN]', 'F-I-N-E-S-S-E', 'Fit be the reason why your bobo won dey jealous me', 'E fit won dey take am serious, I dey do TOSS P', ""No fit to resonate, I'm on a different frequency"", 'Ahn-ahn', ""I don't think it's necessary"", ""I'll be damned if there's somebody that can do like me"", ""Mehn I be like Mo' Salah coming off the right wing"", ""I'll cut through your defender, you no need to doubt me"", 'I must finesse', 'And you know sey me I must net', 'Na your kele I go carry go', 'If me I get money pass you', ""If you're not careful oo"", 'Finesse', 'You know say me I must net', 'Na your kele I go carry go', 'If me I get money pass you', ""If you're not careful oo"", '[Pheelz & BNXN]', 'Ahhh, finesse (Ge ge ti)', 'If I broke na my business (Ye ye)', 'Ama shana e go bright o (Ge ge ti)', 'Folake for the night o (Ge ge ti)', 'Ahhh, finesse (Ge ge ti)', 'If I broke na my business (Ge ge ti)', 'Ama shana e go bright o (Ye ye)', 'Folake for the night o (Ge ge ti)', 'Ahhh, finesse', 'If I broke na my business', 'Ama shana e go bright o', 'Folake for the night o', 'Ahhh, finesse', 'If I broke na my business', 'Ama shana e go bright o', 'Folake for the night o', 'Ohh ohh ohh ohh', 'Ridimakulayooo (Rii)', ""Ẹ maa f'ẹjọ mi sun oh (oh sun gbalaja ja)"", ""Ẹ maa f'ẹjọ mi sun""]"
7vKXc90NT5WBm3UTT4iTVG,KANTE (feat. Fave),https://open.spotify.com/track/7vKXc90NT5WBm3UTT4iTVG,2023-03-30,194040,False,65,185,6lI21W76LD0S3vC55GrfSS,Timeless,album,0Y3agQaa6g2r0YmHPOO9rh,Davido,"['afrobeats', 'afropop', 'azontobeats', 'ghanaian hip hop', 'nigerian pop']",70,0.724,0.0,0.0929,0.606,-5.022,2024-06-07,"['Big booty girl', ""Can't dance to save myself but see as I dey roll, oh nah"", 'Guilty pleasures, I take part in those', 'This skinnet dey intimate us ah', 'Feeling Intellectual', ""And I can tell you're feeling the pressure"", ""And I can tell you're feeling the tension"", 'You move your legs like this and that', 'It can drive away depression', 'I can tell your skill is precious', 'You can change the whole direction', 'You move your legs like this and that', 'It can drive away depression', 'Hold my waist, hold my waist, hold my waist', 'I like as e dey go', 'Baby I like as e dey go', 'Hold my waist, hold my waist, hold my waist', 'I like as e dey go', 'Baby I like as e dey go', 'Make your body come gum my body', 'Make I cool my tension, tension', 'Omoge me I no fit lie your body dey call my attention', 'Biggie waist, fine face', 'I no go like call you, I dun gbess for you', 'Omoge I dun gbess for you', 'Follow me make we chop life for Dubai', 'Anything you want, girl I go buy', 'You dey put me for high tension, omo', 'This one nah my confession, omo', 'We go do holiday for Mumbai', 'Anything you want girl I go buy', 'You dey put me for high tension, omo', 'This one na my confession, omo', 'Omo you got me like high up in the clouds', 'I wanna love you for life', 'I no go like to say goodbye', 'Na you dey ease my disease', ""When the tension's way too high"", 'You know the buttons to press to ease up my stress', 'I can not compare you, you', 'I no fit compare you', ""And I can tell you're feeling the pressure"", ""And I can tell you're feeling the tension"", 'You move your legs like this and that', 'It can drive away depression', 'I can tell your skill is precious', 'You can change the whole direction', 'You move your legs like this and that', 'It can drive away depression', 'Hold my waist, hold my waist, hold my waist', 'I like as e dey go', 'Baby I like as e dey go', 'Hold my waist, hold my waist, hold my waist', 'I like as e dey go', 'Baby I like as e dey go']"
1Qb4AOYjKD8w7BGSxVYuO7,Gbese,https://open.spotify.com/track/1Qb4AOYjKD8w7BGSxVYuO7,2023-09-06,162991,False,43,185,2fZCPTAas21v7AF9pVytgj,Cheers To Life.,album,3xBgAZIqiYzRh0Du0uXFAk,Majeeed,"['afrobeats', 'nigerian pop']",45,0.766,0.0,0.0474,0.637,-6.849,2024-06-07,
0Em4eY10PGyiBlmjWxcav3,Party No Dey Stop,https://open.spotify.com/track/0Em4eY10PGyiBlmjWxcav3,2023-03-14,168857,False,55,183,6LFrJCjt9PDLQRdLpHiLeq,Party No Dey Stop,single,2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,"['afrobeats', 'afropop', 'alte', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",61,0.845,9.36e-06,0.129,0.875,-7.696,2024-06-07,"[""It's kel-p vibes"", '[Adekunle Gold]', ""I'm not moved by what I see"", 'I know who I be, I just want my peace', 'Make money eh', 'I go get everything I need', 'In my own timing', 'Koni kọja mi', 'Koni delay', 'So many people deny', 'Oluwa don co-sign', ""Can't believe this is my life"", 'Everything come align', 'They looking me so surprised', 'Shọmọde lo dun bayi', ""I know it's hurting your pride"", ""Believe me I don't mind"", '[Adekunle Gold]', 'Party no dey stop, when we pop', 'Yeah we up', ""Plenty spending like it's nothing"", 'Party no dey stop, when we pop', 'Yeah we up', ""Plenty spending like it's nothing"", '[Zinoleesky]', ""See me I no dey worry 'cause oluwa don co-sign me"", 'I no dey put mind for wetin no concern me', ""Kind of slow but I'm always on timing, ahn"", ""See my eyes don see many thing ti mi o gbadura f'ota mi"", 'If you still dey hate, you need therapy', 'Good vibes, no bad energy, oh, ahn, yeah', 'Aje, ti n ba jade tan', 'Aya wọn a ja', 'Ti n ba ti fẹ mule na banger', 'Me wey I don high on paraga', 'How I go get time for wahala?', 'Find one girl wey fine like Rihanna', 'Spending like Obi Cubana', 'Leave acting for Tony Montana', 'Original not made in China', '[Adekunle Gold]', 'Party no dey stop, when we pop', 'Yeah we up', ""Plenty spending (Plenty Spending) like it's nothing (Like it's nothing)"", 'Party no dey stop, when we pop', 'Yeah we up', ""Plenty spending like it's nothing"", '[Adekunle Gold, Zinoleesky]', 'Ọrọ aye mi ko ma le', 'Ma lọ Cali or Paris', 'Go again another day', 'Kilo fẹ Richard Millie or Patek?', 'Wo currency lọwọ mi', 'The real shit no fugazzi, no fugazzi', 'In tha club, turn it up (Turn it up)', 'Oluwe mawe, oluwe mawe oh', 'Oluwe mawe', '[Adekunle Gold]', 'Party no dey stop, when we pop', 'Yeah we up', ""Plenty spending (Plenty spending) like it's nothing (Like it's nothing)"", 'Party no dey stop, when we pop', 'Yeah we up', ""Plenty spending like it's nothing""]"
25k1dcqUAmq4uYKUFj7u3o,My G,https://open.spotify.com/track/25k1dcqUAmq4uYKUFj7u3o,2023-07-27,160770,False,56,185,2gbx0YcLDduf3oqujoq1fI,Maverick,album,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",68,0.808,0.0041,0.153,0.769,-3.906,2024-06-07,"['Oh oh oh', 'My G', 'Sho lowo', 'Sho lowo tole spend on your own', 'My G', 'Omo dey your own', 'My G', 'Sho lowo', 'Sho lowo tole spend on your own', 'My G', 'Omo dey your own', 'My G', 'Sho lowo', 'Sho lowo tole spend on your own', 'My G omo dey your own', 'Ko kan Aye what I do with my life', 'If you no like ka pe Fatima', 'Ko kan aye what I do with my money', 'If I go broke I go contain am', 'Thanks for your concern', 'I get manager', ""So don't worry try about me"", 'Worry about your hairline', ""Underaged but I'm still cashing out"", 'E go shock you say I get money pass your fav', 'Oh ooh oh', 'My G', 'Sho lowo', 'Sho lowo tole spend on your own', 'My G', 'Omo dey your own', 'Oh ooh oh', 'My G', 'Sho lowo', 'Sho lowo tole spend on your own', 'My G omo dey your own', 'Ko kan aye if you rubbish my talent', 'No be you I sing for', 'No be your aprtment', 'I can guess you stay with your mummy and daddy at 35', 'Wagba yi', 'Ko kan aye', 'If I no win Grammy', 'If I no win Grammy', 'I go still win Grammy', 'Repete repete', 'To ma po bi vitamin c', 'Matun tami si', 'Ooh forma', 'Oh ooh oh', 'My G', 'Sho lowo', 'Sho lowo tole spend on your own', 'My G', 'Omo dey your own', 'Oh ooh oh', 'My G', 'Sho lowo', 'Sho Lowo tole spend on your own', 'My G omo dey your own', 'Ko kan aye', 'If you get 35 houses', 'Na only one house you go stay at once', 'And when you die', 'Them go sell all', 'Use the money buy motor', 'Bash am in one month', 'Ko kan aye', 'If I step on you go the next level', 'Aye ofe mago mago o', 'Yellow yellow', 'Oh ooh oh', 'My G', 'Sho lowo', 'Sho lowo tole spend on your own', 'My G', 'Omo dey your own', 'Oh ooh oh', 'My G', 'Sho lowo', 'Sho Lowo tole spend on your own', 'My G My G']"
57KJxTadwNXDEM0VGGD65R,Rotate,https://open.spotify.com/track/57KJxTadwNXDEM0VGGD65R,2019-10-11,194328,False,12,185,5M1o0d5yIyxhlZitMAYxOJ,Uchenna (Deluxe),single,2X4iiazskAL90U3e1QHVsG,Uche Malik,[],7,0.81,0.0312,0.0962,0.509,-11.986,2024-06-07,
