tid,track,track_url,release_date,duration_ms,explicit,track_popularity,markets,albid,album,album_type,artid,artist,genres,artist_popularity,danceability,instrumentalness,speechiness,valence,loudness,added_at,lyrics
6oaS7Se9cE4gVPF8jwRgfw,Flora My Flawa,https://open.spotify.com/track/6oaS7Se9cE4gVPF8jwRgfw,2018-02-12,176665,False,39,185,06pZlEPzj6jAyiaraSdbIJ,Flora My Flawa,single,0Y3agQaa6g2r0YmHPOO9rh,Davido,"['afrobeats', 'afropop', 'azontobeats', 'ghanaian hip hop', 'nigerian pop']",70,0.793,0.0,0.121,0.774,-3.135,2024-05-31,"['Baddest', 'Damn, fresh on the beat', 'If your behind was my class oh', 'I will never never miss school', 'See, your front turn to slippers o', 'Cele go dey wear shoe', 'My baby na God, my baby too know', 'Was your mother a dealer?', 'My baby na bomb, oshi bra mi o', 'Was your father a Soldier?', 'Yea', 'Flora my flawa', 'Awan elewa ori owun mubo fun ye’mi', 'If you say I’m good for nothing o', 'Therefore I’m bad for something o', 'Flora my flawa', 'Baby eleboje elebolo mi oh', 'If nothing lasts forever o', 'Me and you go be nothing forever o', 'If nothing lasts forever o', 'Me and you go be nothing forever o', 'Baby baby Omalicha', 'Me and you go be nothing forever o', 'If nothing lasts forever o', 'Me and you go be nothing forever o', 'Baby baby Akanchawa', 'Me and you go be nothing forever o', 'Baddest', 'Damn, Fresh on the beat', 'My baby is sweet, my baby is nice', 'My baby lapo meji', 'Baby this your sweet kind of love', 'Jedi jedi, ko ni ba mi (sugar)', 'You can ask Self-paid', 'For your matter, zero downgrade (Shekpe)', 'You can ask Abolo', 'Imarama iwo ni sho', 'Yea', 'Flora my flawa', 'Awan elewa ori owun mubo fun ye’mi', 'If you say I’m good for nothing o', 'Therefore I’m bad for something o', 'Flora my flawa', 'Baby eleboje elebolo mi oh', 'If nothing lasts forever o', 'Me and you go be nothing forever o', 'If nothing lasts forever o', 'Me and you go be nothing forever o', 'Baby baby Omalicha', 'Me and you go be nothing forever o', 'If nothing lasts forever o', 'Me and you go be nothing forever o', 'Baby baby Akanchawa', 'Me and you go be nothing forever o (shekpe)', 'Baddest', 'Damn, Fresh on the beat', '{Chorus}', 'If nothing lasts forever o', 'Me and you go be nothing forever o', 'Baby baby Omalicha', 'Me and you go be nothing forever o', 'If nothing lasts forever o', 'Me and you go be nothing forever o (Forever, forever)', 'Baby baby Akanchawa', 'Damn, fresh on the beat', 'Me and you go be nothing forever o (shekpe)', 'Fresh, fresh', 'Kiri bembem', 'Baddest', 'Mix Monster']"
05iqnP8vkEYkrJLQPRMkyt,Feran Mi,https://open.spotify.com/track/05iqnP8vkEYkrJLQPRMkyt,2023-07-27,196974,False,51,185,2gbx0YcLDduf3oqujoq1fI,Maverick,album,1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",68,0.852,0.00514,0.0524,0.666,-9.264,2024-05-31,"['[Johnny Drille, Kizz Daniel]', 'Feran mi', ""Girl I'll stay with you"", 'When make I come over oh', '(Back up', 'Pack am for yansh', 'Put am for chest and pack am for there', 'Back up', 'Pack am for yansh', 'Put am for chest and pack am for there)', '[Kizz Daniel]', 'Baby girl, how you feeling?', 'I know you feeling lonely', 'But if you call me I go come', 'So many things I wan say to you', 'I wanna know all about you', 'And I wanna know the things you like', 'So if you call me I go come', 'So many things I wan say to you', '[Kizz Daniel]', 'Feran mi', 'Ma feran you', ""Girl I'll stay with you"", 'When make I come over oh', 'Feran mi', 'When I show your side', ""Girl I'll stay with you"", 'When make I come over', '[Kizz Daniel]', 'Back up', 'Pack am for yansh', 'Put am for chest and pack am for there', 'Back up', 'Pack am for yansh', 'Put am for chest and pack am for there', 'Back up', 'Pack am for yansh', 'Put am for chest and pack am for there', 'Back up', 'Pack am for yansh', 'Put am for chest and pack am for there', '[Johnny Drille]', 'I no really like to dey vex for you (Oh no no)', 'Oh baby you are right and I am wrong', 'So make we kiss and make up', 'I no really like to dey lie to you', 'When I lie I dey confess oh', 'I no wan make my baby see me as an okprokoto, okpropkoto (Iye, ye)', '[Johnny Drille]', 'Feran mi', 'Ma feran you', ""Girl I'll stay with you"", 'When make I come over?', 'Feran mi', 'When I show your side', ""Girl I'll stay with you"", 'When make I come over?', 'Feran mi', 'Ma feran you', ""Girl I'll stay with you"", 'When make I come over?', 'Feran mi', 'When I show your side', ""Girl I'll stay with you"", 'When make I come over?', '[ Johnny Drille]', ""Don't you worry for me"", 'I will find my way to you', ""Imagine I'm saying I dey"", ""When I'm with you, with you"", ""Don't you worry for me"", 'I will find my way to you', ""Imagine I'm saying I dey"", 'With you, with you', '[Kizz Daniel]', 'Back up', 'Pack am for yansh', 'Put am for chest and pack am for there', 'Back up', 'Pack am for yansh', 'Put am for chest and pack am for there', 'Back up', 'Pack am for yansh', 'Put am for chest and pack am for there', 'Back up', 'Pack am for yansh', 'Put am for chest and pack am for there', '[ Johnny Drille, Kizz Daniel]', 'Feran mi', ""I'll feran you"", ""Girl I'll say with you"", 'When make I come over', 'Thank you']"
5JL5FbKStegRpZc7OCeRnc,January 9th,https://open.spotify.com/track/5JL5FbKStegRpZc7OCeRnc,2024-01-08,222881,False,53,185,3luZFzOLzCaNC4bNPb5r28,January 9th,single,2LiqbH7OhqP0yuaG8VL1wJ,Black Sherif,"['afrobeats', 'ghanaian pop', 'nigerian pop']",60,0.578,0.0,0.158,0.318,-5.672,2024-05-31,"['Yaya yaya (Yaya)', 'Yaya KK', '(Joker)', 'Yaya (Yaya)', 'Yaya (Yaya)', 'Yaya (Yaya)', 'Yaya (Yaya)', 'Yaya KK', ""It's not my time to leave, but they want me to die"", ""They don't want me alive, yeah, they want me to go"", 'Trying to survive through the evil eyes', ""They don't wanna leave me alone"", ""Tryna get me to believe I don't deserve my life"", ""I used to be shocked but these days I don't"", ""It's been a couple years so I don't be surprised"", ""I'm not a baby anymore"", 'Whole lotta superstitions about the guy', ""Said I'm working with the devil and I've been doing a whole"", 'Whole lotta sacrifices and tings at my shows', ""But I say nada 'cause heaven knows"", 'Yɛse easy on the zaza', 'We need you alive', 'And keep it going yaya, we praying for you', ""You a superstar now don't be on the road"", 'Nanso menam ha', ""Do my best and I'm gone"", 'January 9, 2002', 'They born a likkle man with too much on my shoulders', ""I'm not complaining there's a lot on my shoulders"", ""I dey tell you I'm alright"", 'January 9, 2002', 'They born a likkle man with too much on my shoulders', ""I'm not complaining there's a lot on my shoulders"", ""I dey tell you I'm alright"", 'Everything is under control, oh', 'I tell you, ""I\'m alright""', ""If I tell you I'm alright"", ""You should know that I'm alright"", 'Everything is under control, oh', 'I tell you, ""I\'m alright""', ""If I tell you I'm alright"", ""You should know that I'm alright"", 'La-la, la-la, la-la-la, la', 'La-la, la-la, la-la-la, la', 'La-la, la-la, la-la-la, laaa', 'La-la, la-la, la-la-la, la', 'La-la, la-la, la-la-la, laaa', ""Singing don't worry, about KK"", ""'Cause I be on my 10 toes"", 'Cyant ever complain', ""Mese don't worry, about KK"", 'Kwaku eh me gyina me nan so oo', 'Na mesi magede mu', ""Heaven knows I try and I've been doing just fine"", ""Pain in my heart but I'm doing just fine"", 'And yeah I stay trying', 'Oh boy I stay wilding', 'Until my last breath, gyina menan so eh', 'Soles of my feet on the floor till e no fit function', 'January 9, 2002', 'They born a likkle man with too much on my shoulders', ""I'm not complaining there's a lot on my shoulders"", ""I dey tell you I'm alright"", 'January 9, 2002', 'They born a likkle man with too much on my shoulders', ""I'm not complaining there's a lot on my shoulders"", ""I dey tell you I'm alright"", 'Everything is under control', 'I tell you, ""I\'m alright""', ""If I tell you I'm alright"", ""You should know that I'm alright"", 'Everything is under control', 'I tell you, ""I\'m alright""', ""If I tell you I'm alright"", ""You should know that I'm alright"", 'Everything, yeah', 'Everything, yeah', 'Yeah']"
10FJRxGgHlM7cHQwbFNdX4,Energy,https://open.spotify.com/track/10FJRxGgHlM7cHQwbFNdX4,2017-11-23,197877,False,47,185,55lvpnoqp8aNqtoesV22vB,Energy,single,6mMtnxEQkYoY5FfJIQ9Rhb,Runtown,"['afrobeats', 'afropop', 'nigerian pop']",51,0.84,6.3e-05,0.0703,0.691,-7.596,2024-05-31,"[""It's Del'B on the beat"", 'I will give you what you wanting', 'Baby come and chop my money eh', 'Baby back to the dance thing', 'Baby this no be joke thing o', 'Sound God give you want you wanting', 'All these nigga na my pikin o', 'Baby back to the dance thing', 'Baby this no be joke thing o', 'So I say', 'No man, say no man can take my joy away eh', '(Yeah eh eh eh)', 'I just wanna get more money and live my life my way', 'Free smoke, free Hennessey', 'More life to my enemies', '(Aaaaah )', ""They won't take away the energy"", ""They can't take away the energy"", 'I no go lie this kind of life fit make you craze', 'Kind of life fit make you lose your mind e yeh', 'Yeah', 'And baby girl I no go lie', 'I like the way you ready anytime I call on you yeah', 'Pull up in a white one', 'Pull up in a white one', 'You no see me leave', 'Cuz I left in a black one', 'Me I no dey fight war', 'Yeah we do it that o', 'Sound god pon the thing oooh', 'Tell them make them light one', 'Tell them make them light one', 'Yeah', 'So I say', 'No man, say no man can take my joy away eh', '(Yeah eh eh eh)', 'I just wanna get more money and live my life my way', 'Free smoke, free Hennessey', 'More life to my enemies', '(Aaaaah )', ""They won't take away the energy"", ""They can't take away the energy"", '(I will give you what you wanting', 'Baby come and chop my money eh', 'Baby back to the dance thing', 'Baby this no be joke thing o', 'Sound God give you want you wanting', 'All these nigga na my pikin o', 'Baby back to the dance thing', 'Baby this no be joke thing o)']"
0HihDC6qQ8MChAhjfW3gMU,KU LO SA (with Camila Cabello),https://open.spotify.com/track/0HihDC6qQ8MChAhjfW3gMU,2022-12-09,148800,False,60,185,0Pkjt4TMwpQJRrskYaZIny,KU LO SA (with Camila Cabello),single,3WTrdbZU99dgTtt3ZkyamT,Oxlade,"['afrobeats', 'nigerian pop']",61,0.585,0.0,0.085,0.828,-5.053,2024-05-31,"['So many reasons wey I wan de for you my love ', 'Na you I want to retire with my love', 'See All the li ku ku things you do de make me Nono ', 'Oh Nono ', 'This distance is taking a hold of me for sure ', 'Baby come', 'KU LO SA ( closer ) ', 'I want make we de ', 'KULOSA ( closer ) ', 'Girl I want make you ', 'KU LO SA ( closer ) ', 'I for like make you ', 'PULL OVER ', 'KU LO SA O ( closer ) ', 'Omo I want make we de ', 'KU LO SA ( closer ) ', 'Girl I want make you ', 'KU LO SA ( closer ) ', 'I for like make you', 'PULL OVER ', 'KU LO SA O ( closer ) ', 'Sheybi na this kind of thing wey de make man see yawa ', 'SEE YAWA ', 'And me I understand say your dad no like me Rara ', 'ME RARA', 'See I want make you know say me dey for you guarra ', 'GURANTEE O ', 'and if the price be that I for like to see yawa ', 'SEE YAWA ', 'I never trade you for nothing ', 'This love making me de stunting ', 'Without you I no fit do nothing ', ""Omoge tell me what's up gannn "", 'I never trade you for nothing ', 'This love making me de stunting ', 'Without you I no fit do nothing ', ""Omoge tell me what's up gannn "", 'KU LO SA ( closer ) ', 'I want make we de ', 'KU LO SA ( closer ) ', 'Girl I want make you ', 'KU LO SA ( closer ) ', 'I for like make you ', 'PULL OVER', 'KU LO SA O ( closer ) ', 'Omo I want make we de ', 'KU LO SA ( closer ) ', 'Girl I want make you ', 'KU LO SA ( closer ) ', 'I for like make you ', 'PULL OVER ', 'KU LO SA O ( closer ) ', 'I never trade you for nothing ', 'This love making me de stunting ', 'Without you I no fit do nothing ', ""Omoge tell me what's up gannn "", 'I never trade you for nothing ', 'KU LO SA ( closer ) ', 'This love making me de stunting ', 'KU LO SA ( closer ) ', 'Without you I no fit do nothing ', 'PULL OVER ( closer ) ', ""Omoge tell me what's up gannn "", 'KU LO SA ( closer ) ', 'KU LO SA ( closer ) ', 'KU LO SA ( closer ) ', 'PULL OVER ', 'KU LO SA']"
3oYQD6byDpOCx4hQzcY7GL,Something sweet,https://open.spotify.com/track/3oYQD6byDpOCx4hQzcY7GL,2021-10-27,151014,True,45,185,4bwyX8dGHZk71KDKDZU04u,Sorry I'm Late,album,3zaDigUwjHvjOkSn0NDf9x,Bnxn,"['afrobeats', 'nigerian pop']",68,0.736,5.81e-06,0.432,0.71,-6.567,2024-05-31,
2FCaYrweDiATqvZYDmHqlr,Rodo,https://open.spotify.com/track/2FCaYrweDiATqvZYDmHqlr,2024-04-26,143756,False,65,183,62qOqQtptVw6h4ywlGsNXZ,Rodo,single,2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,"['afrobeats', 'afropop', 'alte', 'azontobeats', 'nigerian hip hop', 'nigerian pop']",61,0.858,0.0,0.233,0.485,-11.151,2024-05-31,"['Ileke Ja (waistbead/waist chain breaks)', 'Leave it on the floor', ""Baby ma je ko long (baby don't waste time)"", 'Asante Sana (thank you)', 'Arambada (I will perform wonders)', 'If you give me reason mama', 'Kini cost of living gan gan (what is the actual cost of living?) Gan gan = actual', 'Seeing is believing dan dan (seeing is believing for real) Dan dan = clearly/for real', 'Pepper mi o', 'Rodo Rodo Rodo Rodo Rodo Rodo (rodo = hot)', 'Bebedi o (bebedi = waist)', 'Robo Robo Robo Robo Robo Robo', 'Koremi o (Koremi = Not tired)', 'Rodo Rodo Rodo Rodo Rodo Rodo', 'Bebedi o', 'Robo Robo Robo Robo Robo Robo', 'Only you my concern', 'Make me and you combine', 'Shey you go ride for life', 'If I beat it all night', 'And say its all mine', 'Yeah yeah yeah', 'Baby mi toh fine', 'Panini so fye', ""Maje kin so so kuso (don't make me speak nonsense)"", 'Ko need cosign (you dont need co-sign)', ""Enchante you're my type"", '24 karat Gold', 'Mo sa pelu versace (wearing it with Versace)', 'Every currency bi Alhaji (alhaji=rich respected man)', 'For holiday je ka lo yankee (lets go to yankee for holiday)', 'Premium igbadun (igbadun = enjoyment)', 'Pepper mi o', 'Rodo Rodo Rodo Rodo Rodo Rodo', 'Bebedi o', 'Robo Robo Robo Robo Robo Robo', 'Koremi o', 'Rodo Rodo Rodo Rodo Rodo Rodo', 'Bebedi o', 'Robo Robo Robo Robo Robo Robo', 'O ni Kunle (Kunle = Adekunle)', 'Ijo ti mo jo lana o (The dance I danced yesterday)', '(Kon below) (get down, dance to the floor)', 'Gbogbo ara lon ro mi (my whole body aches)', '(Kon below)', 'Mama o gbodo gbo (my mother must not hear of it)', '(Kon below)', 'Daddy o gbodo (my father must not hear of it)', '(Kon below)', '(Kon below)', 'Ijo ti mo jo jo jo', '(Kon below)', 'Gbogbo ara lon ro mi', '(Kon below)', 'Mama o gbodo gbo', '(Kon below)', 'Baba o gbodo mo', 'Ileke Ja ja ja ja', 'Leave it on the floor', 'Baby ma je ko long', 'Asante Sana', 'Arambada', 'If you give me reason mama', 'Kini cost of living gan gan', 'Seeing is believing dan dan', 'Pepper mi o', 'Rodo Rodo Rodo Rodo Rodo Rodo', 'Bebedi o', 'Robo Robo Robo Robo Robo Robo', 'Koremi o', 'Rodo Rodo Rodo Rodo Rodo Rodo', 'Bebedi o', 'Robo Robo Robo Robo Robo Robo']"
6lrAyxpomr1dkHltiUqWSw,Gaza,https://open.spotify.com/track/6lrAyxpomr1dkHltiUqWSw,2023-08-08,134559,False,52,185,51mowf1u3WaEYvqalsbP7M,Unruly,album,4ovtyvs7j1jSmwhkBGHqSr,Olamide,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",64,0.884,0.357,0.106,0.937,-6.879,2024-05-31,
3YoJLY6wG8qs9DdaGaCQbX,Next To You (feat. Vedo),https://open.spotify.com/track/3YoJLY6wG8qs9DdaGaCQbX,2022-04-01,153684,False,41,185,4tCH2crJruCSAnwVHO1vJZ,Love is Not Enough,single,4JM1zsVj1pt38Q8mhv5teI,Young Jonn,"['afrobeats', 'nigerian pop']",64,0.758,1.15e-05,0.226,0.33,-7.258,2024-05-31,
5F4OfeowSReF93KcH2eUcG,Xtra Cool,https://open.spotify.com/track/5F4OfeowSReF93KcH2eUcG,2022-09-23,150000,True,64,184,0VCIXWb1BjfOfBOLJTOOUL,Xtra Cool,single,4JM1zsVj1pt38Q8mhv5teI,Young Jonn,"['afrobeats', 'nigerian pop']",64,0.843,0.00357,0.0539,0.556,-7.282,2024-05-31,
2JtrWZrpNkbSEzG5m9phAV,Sunny Ade,https://open.spotify.com/track/2JtrWZrpNkbSEzG5m9phAV,2024-01-05,136551,False,57,185,4wB2UR1gjqZpThP1Kt94ia,Sunny Ade,single,6Kp3KWPiVgi33DkJqo9T4g,Zinoleesky,"['afrobeats', 'nigerian pop']",57,0.849,0.000134,0.168,0.172,-6.921,2024-05-31,
1O1xBIB1utaWzFsvMG2B9w,Wahala,https://open.spotify.com/track/1O1xBIB1utaWzFsvMG2B9w,2023-12-29,160000,False,47,185,2lvokyWcNezrjpxtaKTkap,Wahala,single,5DfaMudUwkoz6TAPYifqkJ,Naira Marley,"['afrobeats', 'afroswing', 'nigerian pop']",52,0.941,0.00227,0.0756,0.425,-6.68,2024-05-31,
3F6xtKBO2YixpP8lFJTiGo,Konongo Zongo,https://open.spotify.com/track/3F6xtKBO2YixpP8lFJTiGo,2022-10-05,161699,True,57,185,7mnGUuvsSbUHZdKkJYdmOg,The Villain I Never Was,album,2LiqbH7OhqP0yuaG8VL1wJ,Black Sherif,"['afrobeats', 'ghanaian pop', 'nigerian pop']",60,0.596,0.0,0.165,0.652,-6.113,2024-05-31,"['(Why so serious)', 'No no no no', 'I pray to God for times like this aswear my papa', 'I no fit lie you like koti I work so harder', 'I go wayward for what I need Kwaku mantie obiaa', ""It's me and my gang we never speed kakra kakra noaa"", 'They say I stubborn cause I no go their way', ""And I don't know why they pissed off when I'm runnin' my race"", ""It's getting them fucked up they ain't catchin' up with my pace"", ""I'm not to be slept you go wake up na wayɛ late"", ""Don't stop oh my jiggy blacko"", 'I tell myself these words every time on the road', ""And I'm still grindin' cuh it's do or die where I'm from"", 'Kwaku the black sheep no dey give up no way', 'I run from house to chase the guala my jigga', 'Plenty calls efri me fie nso mannfa da', 'Them vex me taya for my house but I no mind', 'I never gree make petty complains pull me back', 'Who no know me no know me', 'Ask who know me say who I be?', 'I no dey open up to nobody', ""I keep my yawa to myself my guy it's only me"", 'Who no know me no know me', 'Ask who know me say who I be?', 'I no dey open up to nobody', ""I keep my yawa to myself it's only me"", 'Trapper kɛseɛ pahn from a small city', 'Konongo Zongo 18 mu hɔ aa na me mefri', 'Ɛnnyɛ deɛ mentee bi da ne kɔ wakyi', 'Anaa gye na shishi bi, sɛ woyɛ fine aa wadidi', 'Menni sabali koro pɛ wɔ makoma mu', 'Bie mu na menkɔ o aniɛden saahn gyesɛ mawu', 'Thousand niggas on my neck nanso mannwu', 'Gyina me nan so sann kosi time aa yagyinaa mu', 'Who no know me no know me', 'Ask who know me say who I be?', 'I no dey open up to nobody', ""I keep my yawa to myself it's only me"", 'Who no know me no know me', 'Ask who know me say who I be?', 'I no dey open up to nobody', ""I keep my yawa to myself it's only me""]"
6HQZVfN0mlZ5mpy4W9ybpg,No Days Off,https://open.spotify.com/track/6HQZVfN0mlZ5mpy4W9ybpg,2023-11-17,195668,True,32,185,4yspRWwXpYeeQ2EoOmpLPJ,TEARS OF THE SUN,album,3ukrG1BmfEiuo0KDj8YTTS,Teni,"['afrobeats', 'afropop', 'nigerian pop']",49,0.691,0.187,0.121,0.695,-4.949,2024-05-31,"['Genio, where you at my nigga?', 'Ay, ay, ay, ay, ay, ay, ay o', 'Ay, ay, ay, ay, ay, ay, ay o', 'Ay, ay, ay, ay, ay, ay, ay o', ""I've been shooting hoops on the court with no days off"", 'And you know I put my life on the line and it paid off', ""Just imagine if I didn't leave Atlanta for Lagos"", ""Tobi, Bunmi, Brenda and Wale, that's my day ones"", 'Dọdọdọ, dọdọdọ', 'I no be dọdọdọ', 'Jẹ ki n gbe ẹ wọ kọrọ', 'Shey I look like bọlọ', 'I no be bọlọ', 'Say na falala, falala, falala', 'If you hold me falala', 'Dem go beat you falala, ye', 'Pay me my money', 'Pay me my dough', 'Is you my friend? or is you my foe?', ""Bitch ass nigga wanna talk about shit they don't know (Shut up)"", ""I'm 'bout that life"", 'Is you about that life?', 'Oya come outside if you about that life', 'Gọngọ aṣọ', 'Gọngọ aṣọ, ah', 'Mo ti lọ', 'Mo lọ mọ wọn lọwọ', 'Wọn binu', 'Wọn binu ori mi', 'Mo ti lọ', 'Mo lọ mọ wọn lọwọ', 'Wọn binu', 'Wọn binu ori mi, eh', 'Ay, ay, ay, ay, ay, ay, ay o', 'Ay, ay, ay, ay, ay, ay, ay o', ""I've been shooting hoops on the court with no days off"", 'And you know I put my life on the line and it paid off', ""Just imagine if I didn't Atlanta for Lagos"", ""Tobi, Bunmi, Brenda and Wale, that's my day ones"", 'Ẹyin hater (Hater)', 'Abọwaba lọrọ yin oh', 'Ẹyin hater', ""Shooting like I'm Kobe with the Lakers"", 'Ọmọpe gbọpẹ', ""I'm all about my paper"", 'My paper', 'All of my guys', 'Dem fit die, dem fit die for me', 'All of my guys', 'Dem love me, dem love me for real', 'Mo korin de lu Moscow', 'Superstory', 'Iyẹn ti n ba de', 'E too sure for me, yea, yea', 'Mo ti lọ', 'Mo lọ mọ wọn lọwọ', 'Wọn binu', 'Wọn binu ori mi', 'Mo ti lọ', 'Mo lọ mọ wọn lọwọ', 'Wọn binu', 'Wọn binu ori mi, eh', 'Ay, ay, ay, ay, ay, ay, ay o', 'Ay, ay, ay, ay, ay, ay, ay o', ""I've been shooting hoops"", '(Motherfucker, will you come on play that shit back)']"
6WUdooO1NS5LZadjGNwY5U,Puff & Pass,https://open.spotify.com/track/6WUdooO1NS5LZadjGNwY5U,2023-07-09,161462,False,53,185,2ktmJpxJYszyMXloEkbh8F,Puff & Pass,single,3sHq8pB8IoGvnatMuoixwd,Zerrydl,['viral afropop'],52,0.851,0.185,0.0451,0.842,-3.993,2024-05-31,
67Lue5k8BNrIlUxUtcCpMq,ON GAHD,https://open.spotify.com/track/67Lue5k8BNrIlUxUtcCpMq,2022-08-05,248424,True,39,185,0pCUjIx9xiHzj1aSZR4apL,ON GAHD,single,0hHqk1w4aXPLfywJfbthSC,Yan Yan,[],41,0.682,0.0,0.309,0.379,-5.381,2024-05-31,
4En0XwBCEoyGjp4jFe1Vj9,Namleta,https://open.spotify.com/track/4En0XwBCEoyGjp4jFe1Vj9,2024-04-19,222817,False,26,185,5qgdd0MAH6eDRP40IgeE7u,Namleta,single,3cAisWS37sGCCtRgWfvrod,Diamond Platnumz,"['azontobeats', 'bongo flava', 'tanzanian pop']",56,0.597,1.56e-06,0.348,0.906,-3.275,2024-05-31,
7aWF1mf8U6t7tb7IqLfFWC,Dream life,https://open.spotify.com/track/7aWF1mf8U6t7tb7IqLfFWC,2023-09-15,236570,True,40,185,53S8TxhiUrEm2WS9sn4HKN,God is Never Late,album,07xuHzGNG1v2zLVtPypTGX,Aguero Banks,"['igbo rap', 'igbo trap']",40,0.865,8.61e-06,0.118,0.691,-2.92,2024-05-31,
6sHKdsMcu7k8G1ZaVCsYTj,Chance (Na Ham),https://open.spotify.com/track/6sHKdsMcu7k8G1ZaVCsYTj,2022-11-02,177449,False,51,185,33mcBtk7Vu7uaKjYPvqzKV,Billion Dollar Baby,album,4zmZ8lVLzGc84S4v2B1rLx,Seyi Vibez,"['afrobeats', 'nigerian pop']",68,0.717,0.0,0.134,0.768,-6.072,2024-05-31,"['Chance', 'Tell them, tell them, make dem give me chance', '′Cause if na jazz, e go cast', 'All my sexy ladies, make dem dance', 'Uh-uh, uh', 'Oya, dance to my music oh', '(Yo Dibs)', ""Animash'aun l′omo yen"", 'Puff puff pass, I say, comot there', ""E p'atewo at'ariwo fun'mo yen"", 'Irawo mo je, ma de comfort e', ""Dariji wa, ma jia sha'gba"", 'Mene-meh ninu plaza', 'Omo Cameroon mo gbe ni ma ta kalas', 'Isaja, Isaja, na ham, na ham', 'Pick one, pick two, check up, straight winning, no handicap, we up', 'When dem ah sleep off, me I dey up', 'T′anba shey werey, a ma le won, uh', 'Liked by Olamide Baddo and hundred thousand people', 'Mio kin sun, Tiamiyu, kilode kilode?', 'Oluwe ma weh, weh', 'Follow who know the road but hold your T-fare', 'Mafi ti e koba mi (′Fi ti e koba mi)', 'See diamonds all over me (See diamonds all over)', 'Eje Jesu cover mi (Eje jesu cover mi)', ""Shey wo damo t'oba ri?, hmm"", 'Mafi ti e koba mi', 'My diamonds all over mi', 'Eje Jesu cover mi', ""Shey wo damo t'oba ri?"", 'Chance', 'Tell them, tell them, make dem give me chance', '‘Cause if na jazz (ja-azz), e go cast', 'All my sexy ladies, make dem dance', 'Oya, dance to my music oh', 'Ele ′Loseyi, e filee, ko gara', 'But, ko le gara si daddy', 'O to bę, sha ma jeun si mi lorun', 'Bundle bundle, k′oma gbowo mi de-e', 'Omo anifowose, omo abuleshowo', 'Aje wami ri, money no dull me', 'Omo aje owo ni mi', ""Omatę, ma f'oju di mi"", 'E-emi?, Olohun loun je “Emi”', 'Pick one, pick two, check up, straight winning, no handicap, we up', 'When dem ah sleep off, me I dey up', 'T′anba shey werey, a ma le won, uh', 'Liked by Olamide Baddo and hundred thousand people', 'Mio kin sun, Tiamiyu, kilode kilode?', 'Oluwe ma weh, weh', 'Follow who know the road but hold your T-fare', 'Mafi ti e koba mi (′Fi ti e koba mi)', 'See diamonds all over me (See diamonds all over)', 'Eje Jesu cover mi (Eje jesu cover mi)', ""Shey wo damo t'oba ri?, hmm"", 'Mafi ti e koba mi', 'My diamonds all over mi', 'Eje Jesu cover mi', ""Shey wo damo t'oba ri?"", 'Chance', 'Tell them, tell them, make dem give me chance', '‘Cause if na jazz (ja-azz), e go cast', 'All my sexy ladies, make dem dance', 'Oya, dance to my music oh', 'Mafi ti e koba mi (′Fi ti e koba mi)', 'See diamonds all over me (See diamonds all over)', 'Eje Jesu cover mi (Eje jesu cover mi)', ""Shey wo damo t'oba ri?"", 'Mafi ti e koba mi', 'My diamonds all over mi', 'Eje Jesu cover mi', ""Shey wo damo t'oba ri?"", '(Yo Dibs)']"
70NWXrs5axUxvl866fPXNq,Taya,https://open.spotify.com/track/70NWXrs5axUxvl866fPXNq,2024-04-11,168000,True,49,185,5ukybcd54gxcfFpZUAs6im,Taya,single,5RCdjio4ASMQ8CFaSuAl6C,D'banj,"['afrobeats', 'afropop', 'nigerian pop']",45,0.659,3.95e-06,0.122,0.801,-5.038,2024-05-31,
2OES8BEd3LwImek13bYb1p,10 Bottles,https://open.spotify.com/track/2OES8BEd3LwImek13bYb1p,2023-11-23,178936,False,55,185,0SBN2MPLg7VTsvs865mKAh,10 Bottles,single,4mSWNal2Ixxf1zrXSTLoep,Zlatan,"['afrobeats', 'nigerian pop']",58,0.719,0.009,0.274,0.794,-3.935,2024-05-31,
